assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,id,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,1,395,None,None,12,101582,None,,0,0,-2,2,391.2,77,55,5,,0,3,0.0,5.3,4,Frederico,1.6,24,1,106.3,112,66,299,False,470.0,130,47,2299,,None,53,0,0,None,0,,101582.jpg,2.3,0,0,Rodrigues de Paula Santos,0.3,False,None,a,13,1,200.0,178,96,67,33879,182,34062,1809,0.3,12.6,Fred,5
5,22,632,100,100,10,106760,1,,1,-1,5,-5,1082.6,3,1,None,,3,2,0.0,7.7,2,Luke,2.4,32,1,191.6,32,3,300,False,588.0,66,22,2563,,2021-04-09T09:00:29.794914Z,55,1,0,None,0,,106760.jpg,4.0,0,0,Shaw,18.1,False,None,a,13,1,242.0,151,23,123,2015448,11041,692589,120833,0.4,22.4,Shaw,7
13,36,855,None,None,13,141746,2,,0,0,10,-10,1397.1,1,1,1,,9,3,0.0,14.9,19,Bruno Miguel,4.8,35,18,387.5,1,1,302,True,1262.6,1,1,3011,,None,115,0,1,1,0,,141746.jpg,6.7,0,0,Borges Fernandes,52.4,False,None,a,13,1,1214.0,10,4,240,6241046,13018,3547650,392211,0.4,20.9,Fernandes,5
7,3,238,0,0,4,148225,None,,0,0,-4,4,265.4,141,20,None,,2,4,0.0,0.0,0,Anthony,0.0,23,4,126.8,79,20,303,False,297.6,222,23,1477,Knee injury - Expected back 23 May,2021-03-31T21:00:20.770938Z,86,0,0,4,0,,148225.jpg,3.4,1,0,Martial,3.3,False,None,i,13,1,709.0,41,20,75,1136480,73,1745888,1095,0.0,8.7,Martial,0
0,0,0,0,0,0,156689,None,,0,0,-2,2,0.0,674,277,None,,0,3,0.0,0.0,0,Andreas,0.0,0,0,0.0,683,277,304,False,0.0,680,277,0,Joined Lazio on loan until the end of the season on 2/10. - Expected back 01 Jul,2020-10-07T10:30:13.243805Z,48,0,0,None,0,,156689.jpg,0.0,0,0,Pereira,0.0,False,None,u,13,1,0.0,667,274,0,967,0,5564,1,0.0,0.0,Pereira,0
0,1,207,None,None,4,172649,None,,0,0,-3,3,0.0,690,75,None,,0,1,0.0,8.3,4,Dean,2.6,11,0,24.9,358,22,305,False,249.4,255,22,1035,,None,52,0,0,None,0,,172649.jpg,3.5,0,37,Henderson,2.1,False,None,a,13,1,0.0,687,72,42,103462,1218,166774,6753,0.5,8.1,Henderson,2
11,9,534,100,100,12,176297,None,,0,0,1,-1,679.5,24,20,2,,3,3,0.0,14.3,13,Marcus,4.6,38,11,259.8,9,7,306,True,792.6,13,6,2889,,2021-04-23T13:30:19.821497Z,96,0,0,2,0,,176297.jpg,4.8,0,0,Rashford,10.9,False,None,a,13,1,1125.0,12,5,173,3052680,8043,2640763,149111,0.5,18.0,Rashford,4
0,0,33,100,100,0,180804,None,,0,0,-4,4,4.7,433,166,None,,0,2,0.0,1.1,1,Axel,0.2,6,0,6.2,434,162,307,False,59.0,402,153,222,,2020-09-11T11:00:09.121147Z,41,1,0,None,0,,180804.jpg,0.4,0,0,Tuanzebe,0.1,False,None,a,13,1,0.0,520,210,3,20753,109,19966,96,0.0,0.7,Tuanzebe,2
1,3,513,100,100,10,184667,None,,0,0,-2,2,101.6,257,70,None,,0,2,0.0,6.5,2,Victor,2.0,29,1,64.8,235,73,308,False,488.4,112,39,2495,,2021-04-02T14:00:27.762902Z,48,0,0,None,0,,184667.jpg,3.6,0,0,Lindelöf,1.8,False,None,a,13,1,56.0,332,115,100,254917,1799,260026,12886,0.4,20.8,Lindelöf,0
2,4,397,100,100,8,195851,None,,0,0,-1,1,257.6,148,97,None,,1,3,0.0,5.3,3,Scott,1.6,25,4,107.2,110,64,309,False,509.2,97,33,2063,,2021-02-18T22:00:25.398619Z,49,0,0,None,0,,195851.jpg,2.8,0,0,McTominay,0.9,False,None,a,13,1,304.0,118,67,88,246261,521,211476,8359,0.3,18.0,McTominay,3
0,6,170,100,100,3,197365,None,,0,0,-2,2,8.0,422,161,None,,0,2,0.0,1.7,2,Eric,0.4,16,0,19.4,375,131,310,False,162.6,311,120,825,,2021-04-05T07:30:30.401131Z,48,0,0,None,0,,197365.jpg,2.6,0,0,Bailly,0.3,False,None,a,13,1,22.0,380,143,29,72800,313,81754,195,0.1,6.0,Bailly,3
0,1,130,50,50,4,200617,None,,0,0,-3,3,109.9,243,142,None,,0,3,0.0,1.2,0,Daniel,0.6,6,3,54.1,265,123,311,False,158.0,316,135,817,Knock - 50% chance of playing,2021-05-05T15:30:22.055597Z,62,0,0,None,0,,200617.jpg,2.7,0,0,James,0.2,False,None,d,13,1,275.0,133,78,38,20143,22,37312,342,0.1,6.1,James,3
0,0,17,0,0,0,201084,None,,0,0,-2,2,30.5,364,130,None,,0,2,0.0,0.0,0,Timothy,0.0,2,0,6.4,431,160,312,False,17.8,447,169,80,Transferred to Bayer Leverkusen,2021-01-19T08:36:38.549138Z,43,0,0,None,0,,201084.jpg,0.0,0,0,Fosu-Mensah,0.1,False,None,u,13,1,16.0,390,148,0,5074,0,10551,14,0.0,0.0,Fosu-Mensah,1
5,11,714,100,100,13,214590,None,,0,0,2,-2,465.7,58,13,None,,2,2,0.0,11.3,8,Aaron,3.6,35,2,138.9,70,10,313,True,767.6,18,1,2970,,2020-12-22T16:30:17.008855Z,57,0,0,None,0,,214590.jpg,4.3,0,0,Wan-Bissaka,18.4,False,None,a,13,1,157.0,208,54,142,2083676,18206,1573220,74980,0.6,24.9,Wan-Bissaka,3
0,0,0,0,0,0,216051,None,,0,0,-2,2,0.0,676,242,None,,0,2,0.0,0.0,0,José Diogo,0.0,0,0,0.0,685,241,314,False,0.0,682,241,0,Joined AC Milan on loan until the end of the season on 4/10. - Expected back 01 Jul,2020-10-04T17:30:13.934913Z,48,0,0,None,0,,216051.jpg,0.0,0,0,Dalot Teixeira,0.0,False,None,u,13,1,0.0,670,239,0,463,0,3646,2,0.0,0.0,Dalot,0
2,9,317,100,100,7,220688,5,,0,0,-3,3,274.9,133,87,None,,3,3,0.0,22.7,19,Mason,7.4,22,7,148.0,59,34,315,False,367.0,188,75,1731,,2021-03-23T15:30:21.588232Z,72,0,0,None,0,,220688.jpg,3.5,0,0,Greenwood,9.1,False,None,a,13,1,842.0,28,15,104,1108619,29828,905243,100001,1.0,14.4,Greenwood,2
0,0,0,0,0,0,222677,None,,0,0,-1,1,0.0,586,224,None,,0,3,0.0,0.0,0,Tahith,0.0,0,0,0.0,606,226,316,False,0.0,597,223,0,Joined Werder Bremen on loan until the end of the season on 16/8. - Expected back 01 Jul,2020-08-16T23:30:07.140253Z,44,0,0,None,0,,222677.jpg,0.0,0,0,Chong,0.0,False,None,u,13,1,0.0,570,216,0,799,0,1496,2,0.0,0.0,Chong,0
0,0,0,0,0,0,232928,None,,0,0,-1,1,0.0,589,227,None,,0,3,0.0,0.0,0,James,0.0,0,0,0.0,609,229,317,False,0.0,600,226,0,Joined Watford on loan until the end of the season on 18/9. - Expected back 01 Jul,2020-10-07T10:30:13.280708Z,44,0,0,None,0,,232928.jpg,0.0,0,0,Garner,0.0,False,None,u,13,1,0.0,574,220,0,2403,0,7011,5,0.0,0.0,Garner,0
0,0,18,100,100,0,232937,None,,0,0,-3,3,16.6,389,147,None,,0,2,0.0,1.1,1,Brandon,0.2,2,0,2.7,453,169,318,False,10.0,463,177,97,,2021-01-15T18:00:24.416400Z,42,0,0,None,0,,232937.jpg,1.0,0,0,Williams,0.5,False,None,a,13,1,0.0,527,215,3,25643,88,111899,162,0.0,0.7,Williams,0
0,0,0,0,0,0,244856,None,,0,0,-1,1,0.0,489,191,None,,0,2,0.0,0.0,0,Teden,0.0,0,0,0.0,520,191,319,False,0.0,511,191,0,Joined Derby County on loan until the end of the season,2021-02-01T16:30:27.525617Z,39,0,0,None,0,,244856.jpg,0.0,0,0,Mengi,0.6,False,None,u,13,1,0.0,466,179,0,72476,0,92144,228,0.0,0.0,Mengi,0
1,0,106,100,100,0,180184,None,,0,0,-4,4,55.7,325,172,None,,0,3,0.0,4.7,2,Donny,1.4,11,1,22.9,361,164,495,False,106.4,360,154,418,,2021-03-05T14:30:26.830916Z,66,0,0,None,0,,180184.jpg,1.5,0,0,van de Beek,1.3,False,None,a,13,1,67.0,318,160,26,167937,96,341690,382,0.2,3.9,van de Beek,1
2,3,135,100,100,1,152590,3,,0,0,-2,2,184.9,194,45,None,,0,2,0.0,1.1,1,Alex Nicolao,0.2,10,0,36.9,323,111,568,False,153.2,323,123,599,,2020-11-29T17:00:23.962457Z,53,0,0,None,0,,152590.jpg,2.9,0,0,Telles,0.5,False,None,a,13,1,32.0,367,135,23,261157,92,250463,304,0.0,4.3,Telles,0
4,11,332,100,100,4,40720,None,,1,-1,0,0,191.8,189,30,None,,1,4,0.0,11.3,11,Edinson,3.6,17,9,109.1,105,25,569,False,402.8,172,20,1278,,2021-03-07T19:00:19.949616Z,80,0,0,None,0,,40720.jpg,3.6,0,0,Cavani,6.4,False,None,a,13,1,506.0,59,27,90,1702037,25599,1235863,136072,0.4,11.2,Cavani,4
0,0,0,0,0,0,488404,None,,0,0,-3,3,0.0,692,285,None,,0,3,0.0,0.0,0,Facundo,0.0,0,0,0.0,697,285,575,False,0.0,694,285,0,Joined Alaves on loan until the end of the season on 31/1,2021-01-08T18:00:22.743097Z,52,0,0,None,0,,488404.jpg,0.0,0,0,Pellistri,0.0,False,None,u,13,1,0.0,689,284,0,1125,0,1251,5,0.0,0.0,Pellistri,0
0,0,0,None,None,0,6744,None,,0,0,0,0,0.0,495,18,None,,0,1,0.0,0.5,0,Lee,0.0,0,0,0.0,526,45,604,False,0.0,517,46,0,,None,40,0,0,None,0,,6744.jpg,0.0,0,0,Grant,0.1,False,None,a,13,1,0.0,472,14,0,9062,38,6974,62,0.0,0.0,Grant,0
1,0,17,None,None,0,493250,None,,0,0,-1,1,13.8,395,188,None,,0,3,0.0,3.5,5,Amad,1.0,2,0,3.9,446,192,640,False,25.4,434,186,77,,None,54,0,0,None,0,,493250.jpg,5.0,0,0,Diallo,0.0,False,None,a,13,1,0.0,695,286,5,3862,47,3263,63,0.2,0.9,Diallo,0
0,0,3,None,None,0,472464,None,,0,0,-1,1,0.8,457,206,None,,0,3,0.0,0.5,0,Shola,0.0,0,0,0.1,504,214,673,False,0.2,495,210,1,,None,44,0,0,None,0,,472464.jpg,1.0,0,0,Shoretire,0.0,False,None,a,13,1,0.0,580,226,1,437,23,321,14,0.0,0.2,Shoretire,0
0,0,0,None,None,0,250370,None,,0,0,0,0,0.0,517,31,None,,0,1,0.0,0.5,0,Nathan,0.0,0,0,0.0,545,56,686,False,0.0,536,57,0,,None,40,0,0,None,0,,250370.jpg,0.0,0,0,Bishop,0.0,False,None,a,13,1,0.0,494,27,0,424,36,254,13,0.0,0.0,Bishop,0
0,0,3,None,None,0,449434,None,,0,0,0,0,1.5,446,200,None,,0,3,0.0,4.5,2,Anthony,0.7,1,0,0.5,485,203,702,False,3.8,476,202,65,,None,45,0,0,None,0,,449434.jpg,2.0,0,0,Elanga,0.0,False,None,a,13,1,0.0,618,251,2,13,13,4,4,0.2,0.4,Elanga,0
0,2,184,100,100,2,200089,None,,0,0,-3,3,109.2,244,143,None,,0,3,3.5,4.0,8,Joseph,5.0,14,5,63.8,238,113,20,False,290.2,228,94,946,,2021-04-24T14:00:26.495572Z,47,0,0,None,0,,200089.jpg,3.1,0,0,Willock,0.4,False,None,a,14,4,240.0,153,87,55,48175,18664,26239,1463,1.1,11.7,Willock,1
1,3,76,100,100,1,40142,None,,0,0,-4,4,37.0,352,50,None,,0,4,-1.3,-0.8,0,Andy,0.2,8,1,27.6,348,50,320,False,62.8,397,49,375,,2021-04-04T17:00:21.018477Z,51,0,0,None,0,,40142.jpg,1.7,0,0,Carroll,0.3,False,None,a,14,4,187.0,188,48,29,79907,163,101806,297,0.0,5.7,Carroll,1
2,2,348,100,100,4,50232,3,,0,0,-2,2,480.1,52,40,1,,0,3,0.3,0.8,2,Jonjo,1.8,42,1,116.4,93,55,321,False,418.4,163,61,2346,,2020-12-27T01:00:21.199473Z,53,0,0,None,0,,50232.jpg,2.4,0,0,Shelvey,0.2,False,None,a,14,4,265.0,140,83,64,20476,277,35986,179,0.3,12.1,Shelvey,6
4,2,175,100,100,1,56983,1,,0,0,-1,1,333.9,104,70,5,,1,3,4.0,4.5,8,Matt,5.5,18,0,61.9,241,114,322,False,188.2,289,124,1084,,2021-04-30T10:00:27.308249Z,49,1,0,2,0,,56983.jpg,2.6,0,0,Ritchie,0.1,False,None,a,14,4,98.0,275,136,39,10018,3699,11675,518,1.1,8.0,Ritchie,1
0,4,320,100,100,3,57145,None,,0,0,-3,3,81.0,286,79,None,,0,2,-0.7,-0.2,1,Federico,0.8,34,0,59.7,250,82,323,False,473.0,124,46,1813,,2021-04-04T17:00:21.042211Z,47,1,0,None,0,,57145.jpg,1.9,0,0,Fernández,0.5,False,None,a,14,4,45.0,349,125,39,103003,1016,177968,420,0.2,8.3,Fernández,4
0,2,291,100,100,3,58845,None,,0,0,0,0,29.8,365,131,None,,0,2,-0.5,0.0,0,Ciaran,1.0,35,1,53.9,266,89,324,False,402.6,173,68,1890,,2021-02-05T11:30:29.692046Z,45,1,0,None,0,,58845.jpg,2.1,0,0,Clark,0.2,False,None,a,14,4,105.0,264,83,46,68239,951,62885,716,0.2,10.2,Clark,3
0,6,450,0,0,4,59735,None,,0,0,-1,1,0.0,681,72,None,,0,1,0.0,0.0,0,Karl,0.0,43,0,68.3,226,12,325,False,682.4,36,12,2250,Knee injury - Unknown return date,2021-04-23T11:30:18.729986Z,49,0,0,None,1,,59735.jpg,3.2,0,88,Darlow,1.2,False,None,i,14,4,0.0,675,70,80,360160,135,341751,1868,0.0,16.3,Darlow,3
0,4,191,100,100,1,67089,None,,0,0,-2,2,0.0,667,70,None,,0,1,1.7,2.2,3,Martin,3.2,15,0,32.0,339,21,326,False,320.6,206,21,900,,2021-03-31T11:30:22.160724Z,48,0,0,None,0,,67089.jpg,3.4,0,42,Dubravka,0.3,False,None,a,14,4,0.0,659,67,34,34571,3956,39881,1102,0.7,7.1,Dubravka,0
0,0,0,0,0,0,77359,None,,0,0,-2,2,0.0,553,223,None,,0,2,0.0,0.0,0,Florian,0.0,0,0,0.0,578,222,327,False,0.0,568,222,0,Joined Deportivo Alavés on loan until the end of the season on 11/9. - Expected back 01 Jul,2020-09-11T10:00:16.876723Z,43,0,0,None,0,,77359.jpg,0.0,0,0,Lejeune,0.0,False,None,u,14,4,0.0,536,217,0,382,0,2736,1,0.0,0.0,Lejeune,0
0,3,229,0,0,2,101148,None,,0,0,-3,3,38.1,351,124,None,,0,2,0.0,0.0,0,Jamaal,0.0,32,2,54.7,260,86,328,False,345.2,195,77,1625,Foot injury - Unknown return date,2021-04-09T10:00:23.251624Z,42,0,0,None,0,,101148.jpg,2.3,0,0,Lascelles,0.8,False,None,i,14,4,161.0,205,52,44,209721,151,397708,2442,0.0,10.5,Lascelles,4
1,3,76,100,100,0,104547,None,,0,0,-1,1,77.6,294,45,None,,0,4,-0.3,0.2,0,Dwight,1.2,9,1,40.6,313,47,329,False,79.6,378,47,429,,2020-08-27T12:30:12.628215Z,59,0,0,None,0,,104547.jpg,1.9,0,0,Gayle,0.1,False,None,a,14,4,255.0,148,42,28,11500,204,11908,141,0.2,4.7,Gayle,0
0,0,0,0,0,0,104953,None,,0,0,-3,3,0.0,689,284,None,,0,3,0.0,0.0,0,Christian,0.0,0,0,0.0,696,284,330,False,0.0,693,284,0,Not included in Newcastle United's 25-man Premier League squad,2020-10-20T13:30:19.072334Z,52,0,0,None,0,,104953.jpg,0.0,0,0,Atsu,0.0,False,None,u,14,4,0.0,685,283,0,927,0,6172,2,0.0,0.0,Atsu,0
0,0,145,100,100,1,106618,None,,0,0,-1,1,52.8,329,107,None,,0,2,1.3,1.8,7,Paul,2.8,16,1,31.4,341,121,331,False,225.8,267,103,984,,2021-01-24T00:00:20.325669Z,44,0,0,None,0,,106618.jpg,2.2,0,0,Dummett,0.0,False,None,a,14,4,35.0,359,131,26,5617,1752,4650,356,0.6,5.9,Dummett,2
0,0,136,100,100,3,109528,None,,0,0,-3,3,93.5,266,72,None,,0,2,-1.5,-1.0,0,Javier,0.0,15,0,22.2,366,128,332,False,109.8,356,136,822,,2021-02-06T17:30:26.598289Z,42,0,0,None,0,,109528.jpg,2.2,0,0,Manquillo,0.2,False,None,a,14,4,18.0,385,147,28,22994,91,41260,89,0.0,6.7,Manquillo,1
1,0,157,100,100,3,111773,None,,0,0,-3,3,86.0,278,77,None,,0,2,-1.5,-1.0,0,Emil,0.0,23,0,32.8,336,118,333,False,175.6,300,115,1034,,2021-02-27T23:00:25.614989Z,42,0,0,None,0,,111773.jpg,2.1,0,0,Krafth,0.1,False,None,a,14,4,67.0,317,105,27,9421,138,12085,151,0.0,6.4,Krafth,4
0,1,145,0,0,2,119471,None,,0,0,-2,2,9.0,419,159,2,,0,2,0.0,0.0,0,Fabian,-0.5,21,0,32.4,338,120,334,False,216.4,275,108,1238,Suspended until 23 May,2021-02-06T17:30:26.622956Z,48,0,0,None,0,,119471.jpg,1.4,1,0,Schär,0.1,False,None,s,14,4,99.0,271,87,23,18842,92,19912,80,-0.1,4.8,Schär,4
0,0,68,0,0,1,151119,None,,0,0,-2,2,41.8,347,120,None,,0,2,0.0,0.0,0,DeAndre,0.0,6,0,12.0,404,150,335,False,58.6,403,154,435,Joined Galatasaray on a permanent deal on 1/2,2021-02-01T19:00:19.871370Z,43,0,0,None,0,,151119.jpg,2.2,0,0,Yedlin,0.2,False,None,u,14,4,20.0,381,144,13,35572,0,56696,43,0.0,3.0,Yedlin,0
0,0,211,0,0,4,153127,None,,0,0,-4,4,117.7,237,141,None,,0,3,0.0,0.0,0,Isaac,0.0,33,0,55.3,257,119,336,False,278.0,235,97,1942,Knee injury - Unknown return date,2021-03-20T22:30:25.305804Z,46,0,0,None,0,,153127.jpg,1.7,0,0,Hayden,0.0,False,None,i,14,4,155.0,210,105,40,6926,59,11919,60,0.0,8.7,Hayden,8
0,0,0,0,0,0,155513,None,,0,0,-2,2,0.0,673,276,None,,0,3,0.0,0.0,0,Rolando,0.0,0,0,0.0,682,276,337,False,0.0,679,276,0,Joined Huddersfield Town on a permanent deal on 7/1,2020-10-20T13:30:19.113162Z,48,0,0,None,0,,155513.jpg,0.0,0,0,Aarons,0.0,False,None,u,14,4,0.0,666,273,0,1553,0,6234,3,0.0,0.0,Aarons,0
5,5,254,100,100,5,170137,None,,0,0,-4,4,337.7,102,68,None,,1,3,1.5,2.0,2,Allan,3.0,22,3,107.7,109,63,338,False,348.0,194,78,1330,,2021-04-17T14:30:22.882552Z,51,0,0,None,0,,170137.jpg,3.5,0,0,Saint-Maximin,2.9,False,None,a,14,4,391.0,89,52,77,418969,12238,1657393,4682,0.6,15.1,Saint-Maximin,0
2,8,341,100,100,3,179018,5,,0,0,-4,4,417.7,70,50,5,,1,3,0.5,1.0,2,Miguel,2.0,44,4,125.6,82,48,339,False,433.2,149,55,2167,,2021-02-27T23:00:25.662897Z,56,0,0,None,0,,179018.jpg,2.9,0,0,Almirón,0.4,False,None,a,14,4,404.0,85,49,89,72300,1439,120906,744,0.4,15.9,Almirón,3
2,5,234,100,100,3,180974,None,,0,0,-3,3,246.5,155,22,None,,1,4,1.5,2.0,1,Joelinton Cássio,3.0,32,3,112.0,96,22,340,False,326.0,204,22,1851,,2021-02-21T22:00:20.173643Z,57,0,0,None,0,,180974.jpg,2.3,0,0,Apolinário de Lira,0.4,False,None,a,14,4,545.0,56,24,67,128432,1840,135329,1521,0.5,11.8,Joelinton,3
0,0,0,0,0,0,196118,None,,0,0,-2,2,0.0,675,87,None,,0,4,0.0,0.0,0,Yoshinori,0.0,0,0,0.0,684,88,341,False,0.0,681,85,0,Joined Eibar on loan until the end of the season on 16/9. - Expected back 01 Jul,2020-09-16T09:00:10.507402Z,48,0,0,None,0,,196118.jpg,0.0,0,0,Muto,0.1,False,None,u,14,4,0.0,669,88,0,5738,0,27339,4,0.0,0.0,Muto,0
0,0,0,0,0,0,232977,None,,0,0,-1,1,0.0,488,190,None,,0,2,0.0,0.0,0,Kelland,0.0,0,0,0.0,519,190,342,False,0.0,510,190,0,Joined Plymouth Argyle on loan until the end of the season on 24/8. - Expected back 01 Jul,2020-08-24T18:30:13.507340Z,39,0,0,None,0,,232977.jpg,0.0,0,0,Watts,0.1,False,None,u,14,4,0.0,465,178,0,8201,0,20552,31,0.0,0.0,Watts,0
1,1,157,None,None,1,180135,4,,0,0,-4,4,169.4,203,124,4,,0,3,0.3,0.8,1,Sean,1.8,26,0,46.7,282,134,480,False,159.0,315,134,1290,,None,46,0,0,None,0,,180135.jpg,1.9,0,0,Longstaff,0.1,False,None,a,14,4,140.0,229,115,36,8996,74,14352,77,0.4,7.8,Sean Longstaff,2
1,3,173,100,100,3,83314,None,,0,0,-5,5,99.0,260,150,None,,1,3,-1.3,-0.8,1,Jeff,0.2,24,2,39.6,315,140,485,False,204.4,279,118,1408,,2021-02-06T17:30:27.028731Z,45,0,0,None,0,,83314.jpg,2.4,1,0,Hendrick,1.2,False,None,a,14,4,95.0,278,137,51,542671,290,576947,463,0.0,11.3,Hendrick,1
0,0,47,100,100,1,223175,None,,0,0,-2,2,35.6,354,179,None,,0,3,-1.5,-1.0,0,Matthew,0.0,8,0,7.0,425,187,487,False,32.6,427,183,376,,2020-09-11T17:30:09.532421Z,48,0,0,None,0,,223175.jpg,2.0,0,0,Longstaff,0.0,False,None,a,14,4,2.0,439,202,10,1704,25,3998,22,0.0,2.1,Matty Longstaff,0
0,0,0,None,None,0,81441,None,,0,0,-2,2,0.0,554,47,None,,0,1,-1.5,-1.0,0,Mark,0.0,0,0,0.0,579,69,488,False,0.0,569,69,0,,None,43,0,0,None,0,,81441.jpg,0.0,0,0,Gillespie,0.1,False,None,a,14,4,0.0,537,43,0,3060,55,6583,44,0.0,0.0,Gillespie,0
2,7,217,None,None,1,114243,None,,0,0,-1,1,228.9,168,106,3,,1,3,0.3,0.8,2,Jacob,1.8,29,2,77.2,194,103,497,False,303.6,217,90,1347,,None,49,0,0,None,0,,114243.jpg,2.5,0,0,Murphy,0.1,False,None,a,14,4,241.0,152,86,58,13088,164,13117,167,0.4,11.8,Murphy,3
6,22,409,0,100,5,75115,None,,0,0,0,0,230.4,167,26,None,,3,4,0.0,3.2,13,Callum,4.2,37,12,154.7,52,18,506,False,557.4,74,10,2081,Hamstring injury - Unknown return date,2021-05-11T10:00:18.023961Z,65,0,0,1,0,,75115.jpg,5.2,0,0,Wilson,5.5,False,None,i,14,4,761.0,38,18,134,4096674,20943,4475801,24458,0.6,20.6,Wilson,2
4,0,154,0,0,4,90105,2,,0,0,-4,4,395.0,76,54,None,,0,3,0.0,0.0,0,Ryan,0.0,18,0,70.1,216,108,507,False,142.8,330,140,922,Groin Injury - Unknown return date,2021-04-04T17:00:21.569073Z,56,0,0,None,0,,90105.jpg,2.2,1,0,Fraser,0.2,False,None,i,14,4,165.0,202,103,39,25463,58,87401,106,0.0,7.0,Fraser,0
1,3,258,100,100,3,194799,None,,0,0,-4,4,224.5,172,39,None,,1,2,-1.5,-1.0,0,Jamal,0.0,37,0,54.1,264,88,513,False,271.6,239,94,1827,,2021-02-05T11:30:29.989556Z,41,0,0,None,0,,194799.jpg,1.9,0,0,Lewis,1.1,False,None,a,14,4,47.0,345,122,43,442941,709,503794,1698,0.0,10.5,Lewis,4
0,0,3,75,75,0,215379,None,,0,0,0,0,0.3,466,210,None,,0,3,-1.1,-0.8,0,Elliot,0.0,0,0,0.2,499,212,602,False,0.0,620,239,3,Hip injury - 75% chance of playing,2021-05-06T10:00:32.279850Z,45,0,0,None,0,,215379.jpg,1.0,0,0,Anderson,0.0,False,None,d,14,4,2.0,433,199,1,3997,61,3576,92,0.0,0.2,Anderson,0
0,0,0,None,None,0,432927,None,,0,0,-1,1,0.0,490,17,None,,0,1,-1.5,-1.0,0,Daniel,0.0,0,0,0.0,521,44,606,False,0.0,512,45,0,,None,39,0,0,None,0,,432927.jpg,0.0,0,0,Langley,0.2,False,None,a,14,4,0.0,467,13,0,23418,773,12811,1758,0.0,0.0,Langley,0
0,0,81,100,100,2,195473,None,,-1,1,-3,3,155.6,211,32,3,,0,4,0.5,0.5,0,Rhian,1.0,16,0,44.6,294,44,262,False,60.6,400,50,1079,,2020-11-16T15:00:22.173271Z,42,0,0,None,0,,195473.jpg,1.3,0,0,Brewster,5.0,False,None,a,15,49,234.0,155,44,32,1491293,6246,1532899,11737,0.2,7.6,Brewster,1
0,6,101,0,0,0,18867,None,,0,0,-5,5,68.1,310,47,None,,1,4,0.0,0.0,0,Billy,0.0,15,3,34.9,329,48,343,False,121.2,343,42,725,Thigh injury - Unknown return date,2021-03-21T22:00:28.915430Z,55,0,0,1,0,,18867.jpg,2.4,0,0,Sharp,0.1,False,None,i,15,49,162.0,204,50,39,25530,64,39670,171,0.0,7.1,Sharp,1
1,9,303,100,100,7,27436,None,,0,0,-3,3,267.6,138,19,None,,1,4,3.0,3.0,2,David,3.5,36,7,143.3,62,19,344,False,409.0,169,19,2121,,2021-03-15T10:00:25.810844Z,52,0,0,None,0,,27436.jpg,2.7,0,0,McGoldrick,1.2,False,None,a,15,49,755.0,39,19,87,452138,2100,443627,4030,0.7,16.7,McGoldrick,7
1,2,346,100,100,0,40386,None,,0,0,-4,4,183.3,195,46,None,,0,2,-0.3,-0.3,1,Chris,0.2,50,0,80.3,184,48,345,False,469.4,131,51,2306,,2021-04-30T15:00:23.773025Z,46,0,0,None,0,,40386.jpg,1.4,0,0,Basham,0.5,False,None,a,15,49,150.0,213,56,39,40658,55,151576,198,0.0,8.5,Basham,3
3,1,312,100,100,3,47247,2,,0,0,-4,4,444.8,62,44,2,,0,3,1.7,1.7,2,John,2.2,46,0,90.1,153,84,346,False,310.8,213,89,2303,,2021-04-15T15:00:25.593890Z,56,0,0,None,0,,47247.jpg,2.2,0,0,Fleck,0.1,False,None,a,15,49,145.0,216,108,63,17266,83,47457,355,0.4,11.2,Fleck,3
0,0,299,100,100,2,63426,None,,0,0,-5,5,245.0,157,33,None,,0,2,1.3,1.3,1,Enda,1.8,53,0,83.0,176,46,347,False,400.8,174,69,2430,,2021-03-29T22:00:25.768298Z,50,0,0,None,0,,63426.jpg,1.4,0,0,Stevens,0.8,False,None,a,15,49,184.0,191,44,38,24012,104,315452,447,0.4,7.6,Stevens,5
0,0,0,0,0,0,74854,None,,0,0,-2,2,0.0,552,46,None,,0,1,0.0,0.0,0,Simon,0.0,0,0,0.0,577,68,348,False,0.0,567,68,0,Not included in Sheffield United's 25-man Premier League squad,2020-10-20T22:30:19.092875Z,43,0,0,None,0,,74854.jpg,0.0,0,0,Moore,0.1,False,None,u,15,49,0.0,535,42,0,1771,0,13557,14,0.0,0.0,Moore,0
