name,total_points,pos,minutes,now_cost,was_home,ict_index,xG,xA,clean_sheets,strength,saves,opponent_team,strength_attack_home,strength_attack_away,strength_defence_home,strength_defence_away
KennethZohore,0,4,0,48,True,0.0,0.0,0.0,0,2,0,7,1150,1150,1180,1210
KennyTete,6,2,90,43,False,3.2,0.006726980581879616,0.04692098846038183,1,4,0,6,1100,1150,1020,1050
KennyTete,0,2,0,43,True,0.0,0.006726980581879616,0.04692098846038183,0,4,0,17,1190,1240,1280,1320
KepaArrizabalaga,0,1,0,47,True,0.0,0.0,0.0,0,4,0,13,1190,1190,1200,1180
KepaArrizabalaga,0,1,0,47,False,0.0,0.0,0.0,0,4,0,11,1150,1170,1210,1250
KevinDeBruyne,8,3,90,119,True,9.6,0.4268841134465259,0.41104976193088555,0,5,0,19,1150,1160,1170,1180
KevinDeBruyne,2,3,90,119,True,11.0,0.4268841134465259,0.41104976193088555,0,5,0,20,1140,1200,1110,1160
KevinLong,0,2,0,43,False,0.0,0.07625042088329792,0.0021710055880248547,0,4,0,17,1190,1240,1280,1320
KevinLong,0,2,0,43,True,0.0,0.07625042088329792,0.0021710055880248547,0,4,0,9,1190,1190,1200,1180
KevinMcDonald,0,3,0,47,False,0.0,0.0,0.0,0,4,0,6,1100,1150,1020,1050
KevinMcDonald,0,3,0,47,True,0.0,0.0,0.0,0,4,0,17,1190,1240,1280,1320
KgaogeloChauke,0,3,0,44,False,0.0,0.0,0.0,0,3,0,7,1150,1150,1180,1210
KiJanaHoever,1,2,5,44,False,0.1,0.006384003907442093,0.012675479468372133,0,3,0,14,1240,1320,1330,1350
KiJanaHoever,0,2,90,44,False,2.0,0.006384003907442093,0.012675479468372133,0,3,0,12,1260,1320,1330,1350
KieranGibbs,0,2,0,43,True,0.0,0.006194194033741951,0.040620595961809156,0,2,0,3,1170,1210,1190,1200
KieranGibbs,0,2,0,43,True,0.0,0.006194194033741951,0.040620595961809156,0,2,0,7,1150,1150,1180,1210
KieranTierney,1,2,90,52,False,3.7,0.016162398581703503,0.15924832238150494,0,4,0,9,1190,1190,1200,1180
KonstantinosTsimikas,0,2,0,49,False,0.0,0.0,0.0,0,4,0,15,1110,1130,1010,1050
KonstantinosTsimikas,0,2,0,49,True,0.0,0.0,0.0,0,4,0,5,1240,1280,1270,1310
KortneyHause,0,2,0,44,False,0.0,0.3123740144073963,0.0,0,3,0,10,1060,1110,1130,1160
KortneyHause,0,2,0,44,False,0.0,0.3123740144073963,0.0,0,3,0,15,1110,1130,1010,1050
KurtZouma,0,2,0,54,True,0.0,0.10949101452441776,0.003640073077643619,0,4,0,13,1190,1190,1200,1180
KurtZouma,0,2,0,54,False,0.0,0.10949101452441776,0.003640073077643619,0,4,0,11,1150,1170,1210,1250
KyleBartley,15,2,90,44,True,8.2,0.1177105431755384,0.02847882058648836,1,2,0,3,1170,1210,1190,1200
KyleBartley,0,2,0,44,True,0.0,0.1177105431755384,0.02847882058648836,0,2,0,7,1150,1150,1180,1210
KyleEdwards,0,3,0,47,True,0.0,0.023763157427310947,0.004275767505168914,0,2,0,3,1170,1210,1190,1200
KyleEdwards,0,3,0,47,True,0.0,0.023763157427310947,0.004275767505168914,0,2,0,7,1150,1150,1180,1210
KyleJohn,0,2,0,40,True,0.0,0.0,0.0,0,3,0,16,1140,1200,1110,1160
KyleJohn,0,2,0,40,False,0.0,0.0,0.0,0,3,0,18,1110,1130,1010,1050
KyleWalkerPeters,0,2,0,47,False,0.0,0.01895413583233243,0.030472455723654656,0,3,0,7,1150,1150,1180,1210
KyleWalker,2,2,90,61,True,2.6,0.009415334509685635,0.024989311676472427,0,5,0,19,1150,1160,1170,1180
KyleWalker,2,2,90,61,True,2.1,0.009415334509685635,0.024989311676472427,0,5,0,20,1140,1200,1110,1160
KyronGordon,0,2,0,40,True,0.0,0.0,0.0,0,2,0,11,1150,1170,1210,1250
KyronGordon,0,2,0,40,True,0.0,0.0,0.0,0,2,0,2,1150,1150,1180,1210
LeanderDendoncker,2,3,90,46,False,2.1,0.12303069850895554,0.024222209506357704,0,3,0,14,1240,1320,1330,1350
LeanderDendoncker,0,3,90,46,False,2.5,0.12303069850895554,0.024222209506357704,0,3,0,12,1260,1320,1330,1350
LeandroTrossard,2,3,90,57,False,3.8,0.16888449154794213,0.17771685644984245,0,4,0,18,1110,1130,1010,1050
LeeGrant,0,1,0,40,False,0.0,0.0,0.0,0,4,0,5,1240,1280,1270,1310
LeeGrant,0,1,0,40,False,0.0,0.0,0.0,0,4,0,6,1100,1150,1020,1050
LeePeltier,0,2,0,40,True,0.0,0.0,0.0055804336443543425,0,2,0,3,1170,1210,1190,1200
LeePeltier,0,2,0,40,True,0.0,0.0,0.0055804336443543425,0,2,0,7,1150,1150,1180,1210
LeifDavis,0,2,0,39,True,0.0,0.0,0.0,0,3,0,2,1150,1150,1180,1210
LeightonClarkson,0,3,0,45,False,0.0,0.0,0.0,0,4,0,15,1110,1130,1010,1050
LeightonClarkson,0,3,0,45,True,0.0,0.0,0.0,0,4,0,5,1240,1280,1270,1310
LeonardoCampana,0,4,0,48,False,0.0,0.0,0.0,0,3,0,14,1240,1320,1330,1350
